frame,head_to_l_shoulder,head_to_r_shoulder,head_to_l_wrist,head_to_r_wrist,L_wrist_displacement,R_wrist_displacement,L_elbow_displacement,R_elbow_displacement,L_elbow_to_wrist,R_elbow_to_wrist,shoulder_distance,pose_stability_index,L_wrist_velocity,R_wrist_velocity,L_elbow_velocity,R_elbow_velocity,L_wrist_acceleration,R_wrist_acceleration,L_elbow_acceleration,R_elbow_acceleration,L_wrist_vel_smoothed,L_wrist_accel_smoothed,R_wrist_vel_smoothed,R_wrist_accel_smoothed,L_elbow_vel_smoothed,L_elbow_accel_smoothed,R_elbow_vel_smoothed,R_elbow_accel_smoothed,L_wrist_magnitude,R_wrist_magnitude,L_elbow_magnitude,R_elbow_magnitude,shoulder_angle,wrist_speed_asymmetry,normalized_head_height,wrist_distance
44,292.94001113653377,59.526217883911364,96.58808764129463,46.84319995601717,162.06815237692317,64.37571130831752,81.44753964744234,60.8029609578053,359.28866325691297,369.380857103294,350.6456212003443,225.0303797397583,28.850160341284045,0.5957568790202468,13.050273440909134,19.53568346246426,10.650984275788563,-4.645059657942304,10.458338626123043,14.750111696206911,32.413630475384636,2.0592322770096403,12.875142261663504,-1.0364023478419049,16.28950792948847,-1.5345903860314205,12.16059219156106,2.7993159255165145,30.753458630874253,4.683108527969752,16.72382981560012,24.478740233030365,164.42826601328252,28.2544034622638,-0.09201202881003892,51.73642971162392
45,294.2822501741299,61.09692388580285,125.77931505532862,80.19358486180555,173.71634871158187,85.81890040882526,63.15041186650077,79.72625826829523,395.2116911314127,410.25504110494495,343.0561740713575,244.2678543263974,34.84190997808377,26.91794794126955,2.554147443610138,31.710999648380763,5.9917496367997245,26.322191062249303,-10.496125997298996,12.175316185916504,34.74326974231637,2.3296392669317383,17.16378008176505,4.288637820101549,12.630082373300153,-3.659425556188313,15.945251653659046,3.784659462097988,35.35335563466335,37.648820216395286,10.802422418831624,33.96801175998744,139.52173739782285,7.9239620368142205,-0.1620899846811491,50.52015338317967
46,292.3689247379483,68.28265083037206,165.64940755060238,111.23927391401335,157.09849184326214,68.4581343996766,50.84845975574176,67.18222978242241,404.3152041285734,433.8992873281381,341.9330651672146,259.66968766526605,25.953166359810496,20.17990668363218,9.955681304923356,10.668352602576501,-8.888743618273274,-6.73804125763737,7.401533861313219,-21.042647045804262,31.419698368652426,-3.3235713736639427,13.691626879935319,-3.472153201829734,10.169691951148351,-2.460390422151803,13.436445956484482,-2.5088056971745636,27.433129737807768,21.275098912807106,12.405575107400969,23.592514532096736,132.1148684124018,5.773259676178316,-0.16263751788030387,56.075088568490834
47,292.84271918576036,72.32735261298109,190.67862113972032,124.62121026916925,140.18848929761475,71.72030994384822,32.088452027330405,75.55413105274869,432.1742236173446,444.7603612752489,343.40612498777244,271.5443732982853,32.34407655294095,18.78588190296369,3.9364150231016874,8.853523573069824,6.390910193130452,-1.394024780668488,-6.019266281821668,-1.8148290295066776,28.03769785952295,-3.3820005091294845,14.344061988769644,0.6524351088343238,6.417690405466081,-3.7520015456822704,15.110826210549737,1.6743802540652564,32.96942555094285,18.83753338314803,7.192143616862493,9.037614954469083,129.49071734409443,13.558194649977256,-0.17610306165084688,68.26376905220296
48,296.0797415665104,68.54390510320893,212.30286684223108,126.6423462355448,153.0937911724416,79.99957734893282,36.750268310190236,85.23498301386772,453.20113014320697,446.99171617833144,346.6032101135766,278.6235594546586,31.104477940322333,13.52008394204715,7.253751097645923,14.466423727376377,-1.2395986126186145,-5.265797960916542,3.3173360745442353,5.612900154306553,30.61875823448832,2.581060374965369,15.999915469786563,1.6558534810169196,7.350053662038047,0.9323632565719663,17.046996602773543,1.9361703922238056,31.129168839858295,14.509352086333628,7.97631641912932,15.51715384992405,133.17536347353933,17.584393998275182,-0.16370310009941083,86.78583444815457
49,288.1925486337452,73.01307314174359,223.30999229140934,126.60395845253021,143.68843975585,92.27991365183688,31.293976611588654,82.19933550810671,472.4211999879063,446.8729172617603,339.8475402056928,281.46588999639823,19.44480892469247,12.876093181924311,7.593981742307547,16.500035956703243,-11.659669015629863,-0.6439907601228381,0.34023064466162456,2.0336122293268666,28.73768795117,-1.8810702833183164,18.455982730367374,2.4560672605808125,6.258795322317731,-1.091258339720317,16.439867101621342,-0.6071295011522034,22.672637157415963,12.892187546290247,7.601599541811397,16.624883917542633,130.10609641584875,6.568715742768159,-0.1529925741658466,96.70905986887323
50,293.7200553735929,70.57666175877478,214.5078187957959,111.81175549404455,116.04268613774762,74.13204888517862,44.28298795625573,60.82379121314415,481.2223112994966,432.5390642899667,342.5851660481478,278.1375475799742,7.196156359981372,8.770083174611282,15.543158788277218,10.335455353418203,-12.248652564711097,-4.10601000731303,7.9491770459696705,-6.1645806032850405,23.208537227549524,-5.52915072362048,14.826409777035725,-3.629572953331654,8.856597591251147,2.597802268933416,12.16475824262883,-4.275108858992512,14.206130930281619,9.683680966954386,17.457926590112884,12.034271534949639,129.03684112027344,1.5739268146299095,-0.16379505174521652,102.69892936019346
51,292.73946895615217,77.29813167914801,199.84043825037008,98.75337187590553,106.44402401652526,67.13251304340434,44.94033948213059,63.39611091884558,474.4177461578773,407.0147438629964,344.9220091480231,270.71227284721033,16.35450423858814,13.180370841857908,10.61303283079821,13.240672308277935,9.158347878606769,4.410287667246626,-4.930125957479008,2.905216954859732,21.28880480330505,-1.9197324242444722,13.426502608680869,-1.3999071683548547,8.988067896426118,0.13147030517497066,12.679222183769117,0.5144639411402867,18.744202963998724,13.89866226788628,11.702247981657582,13.555651542069182,127.10119948698329,3.174133396730234,-0.17486281942106005,101.1230504324652
52,285.95603448681146,74.75265359733056,171.66338043415809,77.88302676965313,105.45140349516291,66.64401039023763,51.56398789977111,58.56980696786001,453.7272733999605,387.04788846548297,332.01089825686444,254.72016505860873,31.351456031578586,18.297379249796975,10.560063440742205,4.0272196220842575,14.996951792990444,5.117008407939068,-0.05296939005600443,-9.213452686193676,21.090280699032583,-0.19852410427247377,13.328802078047525,-0.09770053063334352,10.312797579954221,1.3247296835281035,11.713961393572003,-0.9652607901971131,34.75373876838699,18.999417424169092,10.560196287417341,10.05515829240047,122.34412274819785,13.05407678178161,-0.19721912847975662,94.78155243215838
53,279.1517801576054,70.7416810121168,134.6971832280709,60.971580577194395,122.91667797878135,82.2420826855367,51.67364913948609,49.1800059450875,413.28860435134595,356.16968709842854,318.5727196865546,233.37046230161664,48.56975242394079,29.11815623734623,7.36341233736091,5.076622704603864,17.218296392362205,10.820776987549255,-3.1966511033812948,1.0494030825196061,24.58333559575627,3.4930548967236903,16.44841653710734,3.119614459059816,10.334729827897217,0.021932247942997397,9.8360011890175,-1.8779602045545025,51.53145234881447,31.06374474007892,8.027354453787854,5.183950705253774,118.02717977589798,19.45159618659456,-0.24343365017664786,78.89887225558547
54,274.0865397571241,59.51954939895043,151.8188608375296,60.68851476275885,161.10338888578244,86.56212696301003,60.55032731754909,34.26697093986468,375.74238646005807,343.62026235443386,320.3410219001801,226.5453050672907,57.63151983169356,17.196137459397633,16.47065992037055,1.5870009514804158,9.061767407752768,-11.922018777948598,9.107247583009642,-3.4896217531234477,32.22067777715649,7.637342181400217,17.312425392602005,0.8640088554946637,12.110065463509818,1.7753356356126009,6.853394187972936,-2.9826070010445656,58.339589531150274,20.924666670326136,18.82085536713823,3.8335404001878093,137.23347392413956,40.435382372295926,-0.19352861719757503,95.39789217933271
55,268.1910982386681,62.00030248995645,183.71949370702995,83.51027532191775,205.68622398314903,99.77372995237626,52.78179506756927,29.97040472684303,333.4688899757403,316.99291757763234,330.1896719295844,225.43894989150417,51.778991457347956,21.98168616397751,7.774626538297392,6.03888914039656,-5.852528374345603,4.7855487045798775,-8.696033382073159,4.451888188916144,41.13724479662981,8.916567019473314,19.954745990475253,2.6423205978732454,10.556359013513854,-1.553706449995965,5.994080945368606,-0.8593132426043283,52.108694521285344,22.496577584501747,11.66472521717202,7.502498950123924,179.52523974289915,29.797305293370446,-0.08972595910364574,101.93529916085059
56,270.7627261962011,74.54981992076777,194.11197276171018,89.37676511698606,212.57698969895156,94.53304789041398,50.31175989503549,18.88851616178716,307.21337732075153,310.51943343404446,340.3286150033377,226.69467282197124,23.24526995439068,7.939688779895627,8.142997658264436,2.158783743222062,-28.533721502957277,-14.041997384081885,0.3683711199670441,-3.8801053971744985,42.51539793979031,1.3781531431605067,18.906609578082797,-1.0481364123924568,10.062351979007099,-0.4940070345067545,3.7777032323574318,-2.216377713011174,36.80374760891647,16.131222782423006,8.15132554524268,4.440221294393167,156.25613305611236,15.305581174495053,-0.03403034446541153,105.08765629820664
57,262.66928502596187,87.31429049428279,182.39460949984235,85.45252354664544,198.49830135439993,81.5920959060617,62.524480972083296,18.259277007112964,275.21332286516065,305.9067267801394,343.53673951478606,220.35535681811695,17.272767687026946,5.356427265444701,22.77278451779001,3.39798046741006,-5.972502267363733,-2.5832615144509257,14.629786859525575,1.2391967241879982,39.69966027087999,-2.8157376689103293,16.31841918121234,-2.5881903968704556,12.50489619441666,2.442544215409561,3.651855401422593,-0.1258478309348395,18.276194541087243,5.946810330088113,27.067145735168378,3.6168881345900865,154.49233792464238,11.916340421582245,-0.031343081427646254,98.23334466040538
58,258.13586380292065,101.52400295569115,169.13741510375405,84.1755113065439,163.0311825923456,59.68745340919587,62.25722450476924,17.333501816860807,279.86728422826985,297.37128204459594,350.892928355513,220.15775539961265,13.102633661886449,7.213513740480395,7.096155870046843,4.1508475143517085,-4.170134025140497,1.8570864750356941,-15.676628647743168,0.7528670469416485,32.60623651846912,-7.093423752410869,11.937490681839174,-4.380928499373168,12.451444900953849,-0.053451293462812896,3.466700363372161,-0.18515503805043104,13.750237331233029,7.448728123636944,17.207908469399822,4.218571307655045,151.78146470064263,5.889119921406054,-0.015643860438356926,87.64157140380188
59,248.64313726269867,100.48767669560725,150.94763956068513,79.73700928518771,126.83017666378791,47.16021079446966,60.28091625274178,22.262952623461636,287.75442395437835,301.5876666282615,340.416803553756,215.65347956293922,21.430513903135864,4.668894844671427,14.494351668343095,6.516451758081245,8.327880241249416,-2.544618895808968,7.398195798296252,2.3656042437295364,25.366035332757583,-7.240201185711541,9.432042158893932,-2.5054485229452417,12.056183250548356,-0.3952616504054909,4.452590524692328,0.9858901613201658,22.99174885616777,5.317298599430681,16.273276601702822,6.932548373675537,151.61295573983608,16.761619058464436,-0.0109081131167299,72.01509223613893
60,245.42096241715066,87.04709087905519,118.0154128008609,66.23906029904187,100.42564117889575,30.665909479853404,64.64003629824944,31.566403544688672,293.013167906171,291.9837476655474,327.9749821178404,204.2420605836668,25.374455972455795,5.487384849361255,12.13374658380506,15.342340061623599,3.943942069319931,0.8184900046898278,-2.360605084538035,8.825888303542353,20.08512823577915,-5.280907096978433,6.133181895970681,-3.2988602629232515,12.928007259649888,0.8718240091015339,6.313280708937734,1.8606901842454076,25.67912955970761,5.548091417125045,12.36124033117825,17.69982211529557,158.52045006256995,19.88707112309454,-0.03464137699355926,52.12890911358588
61,237.16183054192118,65.22670906601677,81.00781609366469,40.325046912717895,108.96857717106958,36.032911403509985,88.35692727899317,46.40535544146289,295.78647972387984,289.67559178988506,301.8178641140165,187.28590546315743,31.78820594656453,13.306690703552206,31.859888639008165,16.99773563999628,6.413749974108736,7.819305854190952,19.726142055203105,1.65539557837268,21.793715434213915,1.7085871984347691,7.206582280701997,1.0734003847313156,17.671385455798635,4.743378196148746,9.281071088292578,2.967790379354843,32.42878699599448,15.434039054032084,37.47229889494444,17.078154215491075,171.4379265764114,18.481515243012325,-0.081176225509119,40.75764631557741
62,240.13051519515798,56.12425986892025,88.3931736559448,69.99201508890933,139.3792321696228,70.49608536155947,82.59841464923882,60.123897105525664,325.88028417181437,320.7327799341757,275.4070348050813,196.66572324571482,47.68342268558019,39.819601223494175,17.01427188803566,17.11652213147283,15.895216739015659,26.51291051994197,-14.845616750972507,0.11878649147655196,27.87584643392456,6.082130999710648,14.099217072311893,6.892634791609895,16.519682929847765,-1.1517025259508702,12.024779421105134,2.7437083328125538,50.26297558036121,47.83863570208235,22.580473524635305,17.116934308098415,123.90720136937051,7.863821462086015,-0.23104335386724822,21.89995461579999
63,244.0416915289305,66.82633380281311,133.63742031932898,70.83234231174697,164.66273004972172,86.37745481265199,84.55588556549154,105.27995026490919,349.77214023548373,338.3629130945848,290.89420961981017,213.48100727324262,38.38613154198533,23.09488319157293,9.053626786299565,49.306900673735235,-9.297291143594862,-16.724718031921245,-7.960645101736093,32.19037854226241,32.932546009944346,5.056699576019774,17.275490962530398,3.176273890218507,16.911177113098308,0.39149418325054486,21.055990052981837,9.031210631876707,39.496008878966094,28.514729928226036,12.055705222897409,58.884555910219284,129.16044926745593,15.291248350412399,-0.18888227466545687,64.11132978742914
64,249.6939885183835,55.1025379728529,155.82216819732716,84.67352087824209,164.01742279819504,92.70163219568826,72.4621275341474,107.99709442734557,368.31953364175735,338.9555790193744,292.751308862099,220.75980529857662,20.785206651609215,10.993072227707698,2.4005936369989427,9.233595920517635,-17.600924890376113,-12.101810963865232,-6.653033149300622,-40.0733047532176,32.80348455963901,-0.12906145030533125,18.54032643913765,1.264835476607254,14.49242550682948,-2.41875160626883,21.599418885469113,0.5434288324872796,27.236324505093584,16.34935673379008,7.072884835460901,41.12333944936442,137.59837335296604,9.792134423901517,-0.1709202605941896,72.44334078995811
65,243.00652614403694,62.805885800998716,154.00148349539822,91.9097067774945,161.29323524712666,109.96133415128956,63.39925533396662,111.77450430151862,387.32185896557723,347.04953034848285,284.07972010233607,224.31067309061777,22.650268421387395,22.747086804962564,3.070874383624283,19.11974993579665,1.8650617697781797,11.754014577254866,0.6702807466253402,9.886154015279017,32.258647049425335,-0.5448375102136815,21.99226683025791,3.4519403911202615,12.679851066793324,-1.8125744400361548,22.354900860303722,0.7554819748346123,22.726924890226286,25.604429632288664,3.1431744716602106,21.5244251681947,125.45132096407171,0.09681838357516881,-0.2067123974173368,62.22552281264007
66,246.28548735294538,59.27701532879329,159.5736149651665,93.36220607211733,143.21145227206355,106.08408485218963,41.766144068109796,102.18487083948939,398.09379919732936,353.7228348593737,296.71138042539894,229.5751911715892,13.706422971501409,9.429441404452277,10.226777373151343,7.4081021779670495,-8.943845449885986,-13.317645400510287,7.1559029895270605,-11.711647757829603,28.64229045441271,-3.6163565950126255,21.216816970437925,-0.7754498598199856,8.353228813621959,-4.326622253171363,20.43697416789788,-1.9179266924058442,16.36638023831622,16.31790563196551,12.481743589560018,13.857946135076268,144.82802170542988,4.276981567049132,-0.16377132191671187,66.72671186359855
67,247.61065153454874,60.180196411557965,124.10446624335965,66.30150519899227,104.27557121366065,71.92419381704428,41.6051945049927,95.22533855172526,410.00168513597595,350.5720083978006,290.7091225166575,221.35423363412752,8.747541627177307,5.6597101883488135,16.85332232491857,10.15698984370869,-4.9588813443241015,-3.7697312161034633,6.626544951767226,2.7488876657416403,20.85511424273213,-7.7871762116805785,14.384838763408856,-6.831978207029072,8.321038900998541,-0.03218991262341735,19.04506771034505,-1.3919064575528266,10.055346274807519,6.800234764900713,18.109267555188154,10.522396404054925,131.06854397899906,3.087831438828494,-0.21132630606210145,60.22524829354877
68,240.06119265295197,76.0560755191885,137.6241386828158,67.49219486224462,88.93060912388847,52.07558127378452,35.33691490775236,52.03418573189146,401.5723224058218,351.9760707401661,299.3414204261576,224.87477361276373,23.041169452213158,3.2462706483131663,2.7853471890592245,6.115747853901441,14.29362782503585,-2.413439540035647,-14.067975135859344,-4.041241989807249,17.786121824777695,-3.0689924179544357,10.415116254756905,-3.9697225086519525,7.067382981550471,-1.2536559194480676,10.406837146378292,-8.638230563966758,27.114632325116265,4.0451160101419905,14.341062840206678,7.3303484659790445,135.8281724869933,19.79489880389999,-0.17291305669062368,70.34018594007634
69,259.9179804720075,64.08527384547877,137.95398412126406,50.262020760586125,114.76366486164335,48.863113194245564,51.98210738210098,46.99902426483386,386.19839804970405,340.4304607766086,317.20927943257414,222.29391392260328,46.61826238936407,7.780604148168745,19.045786111347557,4.198434453460029,23.577092937150912,4.534333499855579,16.260438922288333,-1.9173134004414116,22.95273297232867,5.166611147550969,9.772622638849112,-0.6424936159077905,10.396421476420196,3.3290384948697236,9.39980485296677,-1.0070322934115208,52.24118776952385,9.00544175476213,25.042840145332335,4.6155110806401956,150.36951892454462,38.83765824119533,-0.13703098496284502,88.17900411755397
70,268.31353140926547,75.07920716018386,139.36755693923104,59.150512480297266,122.73647823765182,38.72940543675483,64.98008237718446,42.559074871364146,370.33563425201197,346.2914123387116,319.13504461087774,225.38184274151126,30.62308179739589,12.61337904747183,16.068849378707778,14.679800542326937,-15.995180591968179,4.832774899303084,-2.9769367326397784,10.481366088866908,24.547295647530365,1.5945626752016977,7.745881087350966,-2.026741551498147,12.996016475436893,2.5995949990166998,8.511814974272829,-0.8879898786939424,34.548790730497,13.507518063009774,16.342278686454264,18.03761566979825,126.94889633285993,18.00970274992406,-0.23283378386288076,80.94647156167832
71,275.8850058839481,66.45786205392567,180.96853241635162,78.3278472852567,164.8650656248457,46.38286475939218,70.29797884662312,51.528968394400856,329.22598811855977,344.1097179221506,332.7738771903716,229.67840441008056,55.83501035869526,17.082900727089626,15.54467384258999,16.377995701003762,25.211928561299366,4.469521679617797,-0.524175536117788,1.6981951586768247,32.97301312496914,8.425717477438768,9.276572951878435,1.5306918645274699,14.059595769324625,1.0635792938877304,10.305793678880171,1.793978704607343,61.2632820173362,17.65791950644732,15.553509085256799,16.4658012249344,145.46969725421627,38.752109631605634,-0.17736375672972393,103.43184936377003
72,279.1935910256,73.36395868103416,192.27508735804162,85.24429964437508,174.2736157801005,52.50041295234758,56.61385505169602,51.801993460561576,315.5148398906658,323.90903283829556,352.4000559298089,231.70012362397443,18.156091782432117,11.777258381304211,3.1691985299914758,10.430014909869406,-37.67891857626314,-5.305642345785415,-12.375475312598514,-5.947980791134356,34.8547231560201,1.8817100310509602,10.500082590469516,1.2235096385910793,11.322771010339205,-2.736824758985418,10.360398692112316,0.05460501323214384,41.82516675267137,12.917184510619629,12.774827143066767,12.006818334254975,175.78070524139636,6.378833401127906,-0.10780836824715821,108.7917877889343
73,294.36873209683733,83.1426170433286,196.90925963975414,87.60110890601847,160.5346745211752,64.1908750999607,83.88558771165074,53.93140652364052,294.6751688821311,340.80581859453576,375.70050780648404,239.02903042415565,9.302228193287853,14.936732795926302,30.05707984901394,8.245160916980385,-8.853863589144265,3.1594744146220908,26.887881319022465,-2.184853992889021,32.10693490423504,-2.747788251785063,12.838175019992141,2.3380924295226273,16.77711754233015,5.454346531990945,10.786281304728103,0.4258826126157894,12.842209693630375,15.267228471256725,40.32847890605146,8.529728337827878,166.4425701584262,5.634504602638449,-0.07054142714561078,109.51778031231
74,296.122140424323,89.48060173466423,190.14584179258955,83.68103461316673,124.05112353421421,62.52125348775951,73.46466316325014,55.64228371564313,301.8283032220182,350.7352751192593,381.5371151615817,241.93290172394322,10.134711402403095,6.110982535967539,8.624861562946952,5.909311645462638,0.8324832091152423,-8.825750259958763,-21.43221828606699,-2.3358492715177475,24.810224706842842,-7.296710197392199,12.504250697551901,-0.3339243224402413,14.692932632650027,-2.084184909680121,11.128456743128627,0.3421754384005222,10.168844747731088,10.734895211694543,23.10255868170502,6.354223472813207,160.2449958414539,4.023728866435556,-0.059281978348085594,106.55130469652863
75,294.5739998480008,90.91800808506586,163.90761220295903,75.9176539327948,122.70344929525372,63.956109482811726,80.12091508461361,59.60078156670505,302.7408934507139,349.21037367050326,375.3439874796373,236.08750409566784,29.275407558435393,14.04823504252405,22.725101300071252,18.638298393388858,19.1406961560323,7.937252506556511,14.1002397371243,12.728986747926221,24.540689859050744,-0.2695348477921016,12.791221896562345,0.28697119901044416,16.024183016922724,1.3312503842726944,11.92015631334101,0.7916995702123849,34.97736034994702,16.135454290562702,26.744101961794854,22.57018543632026,148.85437602659584,15.227172515911343,-0.03825544161881382,88.18114388960946
76,287.65246444799914,92.78386442201783,152.104836782438,74.3149852987276,83.86472990451972,54.64434836723343,74.72075352009793,54.29778306626526,283.922848427396,330.5888742336916,370.85392896342836,227.46025751081407,16.996290967961265,7.771139611511322,10.144512278074307,11.074997200563974,-12.279116590474128,-6.277095431012728,-12.580589021996945,-7.563301192824884,16.772945980903945,-7.7677438781468,10.928869673446686,-1.8623522231156606,14.944150704019586,-1.0800323129031368,10.859556613253051,-1.0605997000879568,20.96784707379512,9.989621509929252,16.161137011373622,13.411155353879328,149.89768982006552,9.225151356449942,-0.04176563544383396,78.23300335892264
77,273.7016561786591,81.0110705480361,109.78464282726476,54.67173346590906,111.24491508828353,69.8572431312376,101.63950413378353,49.882285192002286,299.4619320732319,361.0313689815044,347.78160331974135,218.20628677062095,45.536276966195935,26.990153145308383,30.08794914367708,6.01451703560643,28.53998599823467,19.21901353379706,19.94343686560277,-5.060480164957544,22.248983017656705,5.476037036752762,13.971448626247518,3.0425789528008345,20.327900826756707,5.38375012273712,9.976457038400458,-0.8830995748525945,53.74089058362856,33.13365129320152,36.09744253662276,7.860208309677848,152.89863368200622,18.54612382088755,-0.045244917643137574,59.911290762894545
78,265.2089591815837,66.21908405862614,91.11944034332302,49.095244681118544,128.39657156260913,65.91779312814701,75.26661505420597,45.77162644810149,328.24281370540933,363.43504071021226,328.3561022277681,213.09666927257732,26.45388466761344,10.997282792835719,3.68419076943637,4.134502173079593,-19.082392298582494,-15.992870352472664,-26.40375837424071,-1.8800148625268376,25.679314312521825,3.430331294865116,13.183558625629402,-0.7878900006181165,15.053323010841194,-5.2745778159155154,9.1543252896203,-0.8221317487801578,32.61818066423071,19.409073417775502,26.659552095091293,4.541867908968917,160.44061518301092,15.456601874777721,-0.05124978608841845,48.5249047343991
79,253.86796941161435,56.37770332900769,93.4863115951078,63.95565722653152,138.20879132222944,63.36371843186269,69.42301829528252,46.38895622481002,346.318725560996,367.68948372973637,310.0375849929482,213.10477654942028,19.9469311620234,3.5569078396832094,2.7812648040235044,6.526641422171174,-6.50695350559004,-7.44037495315251,-0.9029259654128654,2.3921392490915814,27.64175826444589,1.9624439519240595,12.672743686372538,-0.5108149392568659,13.884603659056504,-1.16871935178469,9.277791244962005,0.12346595534170798,20.981432427420458,8.246864423737005,2.9241595731280907,6.951214170247167,174.55689643716929,16.39002332234019,-0.07025761086513259,36.773244604467514
80,253.10601129375723,64.22512816423576,116.75327800388135,82.48357607018019,134.34895195806436,67.44832408127654,54.5777830468965,52.55365503215474,376.66371881532433,382.51458038159285,305.3534439421539,225.87139095301794,25.415568194270325,18.1328406919379,7.87986605168524,24.802997200733564,5.468637032246924,14.575932852254692,5.098601247661735,18.27635577856239,26.869790391612874,-0.7719678728330152,13.489664816255308,0.8169211298827701,10.9155566093793,-2.9690470496772035,10.510731006430948,1.232939761468942,25.997251732213307,23.2649463801797,9.385522024648354,30.809314349465616,140.40729873052507,7.282727502332424,-0.14906570043016418,35.24015921604214
81,244.7913760875831,67.25855993715585,134.84696134480455,88.66663623705882,130.75436386966282,75.30009989373465,49.476092918531684,51.27991522672122,377.8438338379972,363.09631055863525,296.3612840331586,224.6949945766276,13.401702879559734,15.622915423969438,5.042822149709489,9.801257395130454,-12.013865314710591,-2.5099252679684625,-2.8370439019757505,-15.00173980560311,26.150872773932566,-0.7189176176803077,15.060019978746931,1.570355162491623,9.895218583706336,-1.0203380256729642,10.255983045344244,-0.2547479610867033,17.998294360077733,15.82324907202338,5.7860930977075045,17.91973336075669,135.24517302249978,2.2212125444097044,-0.16639631307064584,50.06913310743157
82,236.1740968662399,71.513837925059,143.4205501716769,87.71653140795983,93.78819980601953,52.56067947666266,28.72829939739101,54.57864290762481,382.219285458856,365.8941342084642,290.42287713619,225.33733045349226,8.570112902552637,4.250732728236395,9.340155622536406,9.313244716510019,-4.831589977007097,-11.372182695733043,4.297333472826916,-0.48801267862043574,18.757639961203907,-7.393232812728661,10.512135895332532,-4.547884083414398,5.745659879478202,-4.149558704228135,10.915728581524963,0.6597455361807183,9.838246635880534,12.140645287299604,10.281321998161378,9.326021848789336,133.97135585655045,4.319380174316242,-0.19082277727732777,56.73209258656774
83,229.96836384362277,69.15507399314384,141.75770477598067,86.43367210217377,70.7558221390419,48.16068893766111,31.046293171402155,58.9800136434632,384.0386106081555,364.05043773536124,286.4742350125059,223.1254425815634,3.421507000635799,6.5972922538341665,6.002184543447514,8.53587290891799,-5.148605901916838,2.3465595255977716,-3.3379710790888915,-0.7773718075920293,14.151164427808379,-4.606475533395529,9.632137787532221,-0.8799981078003105,6.209258634280431,0.46359875480222834,11.79600272869264,0.88027414716768,6.181816309843951,7.0021858508378605,6.8679160025756065,8.571197888535707,140.09557606863046,3.1757852531983675,-0.1764097388995342,55.326647633577096
84,224.8886656047681,70.20451269516224,139.19745519776293,66.74631084285636,76.51451293239046,49.50975493020532,40.09223975668765,65.65028632999565,374.73486608164905,347.80233996263576,273.44699628337486,213.86016380974417,25.705621955371967,4.905973832227419,11.827211389308998,13.196914108703623,22.284114954736168,-1.6913184216067476,5.825026845861483,4.661041199785634,15.302902586478092,1.1517381586697126,9.901950986041063,0.269813198508842,8.01844795133753,1.809189317057098,13.130057265999131,1.3340545373064905,34.0200055765486,5.189329171074671,13.183848717366542,13.995851065890914,127.60798755930162,20.79964812314455,-0.19974715664236703,72.45968339186975
85,213.01161257489244,75.3867436292045,128.06492056773735,48.582189600211464,60.66217571148889,42.27294356504514,39.45345069319273,48.644323562230724,372.97828790093473,333.6893529947427,273.9585082803855,206.5245165068727,9.563230973368753,10.896029326777718,7.241076988190324,7.797034432968637,-16.142390982003214,5.990055494550299,-4.586134401118674,-5.3998796757349865,12.132435142297778,-3.170467444180315,8.454588713009027,-1.4473622730320366,7.890690138638545,-0.12775781269898373,9.728864712446144,-3.4011925535529848,18.76252044011833,12.43399452781737,8.571220723678955,9.484326357802875,138.34493452842685,1.3327983534089647,-0.14787290328847416,79.66343808856102
86,217.8196097288841,70.90870194872068,128.01056441555158,50.72578772267712,70.36628211227246,31.740955190209245,38.83294921010162,49.40268732555107,354.62627658906575,319.62782129663805,271.3312337678411,201.86428506705403,23.105809280343298,5.090927049133547,4.422320666618371,10.559621158450806,13.542578306974544,-5.805102277644171,-2.8187563215719527,2.762586725482169,14.073256422454492,1.9408212801567122,6.348191038041849,-2.106397674967178,7.766589842020323,-0.12410029661822417,9.880537465110214,0.1516727526640711,26.78208075747917,7.721188423650154,5.244264226638642,10.91501188390614,133.20288358077468,18.01488223120975,-0.16222841133602336,77.28597406546928
87,214.980014676275,68.02021557340215,104.92115686143997,46.35635622193998,88.84466913000382,42.89060005163278,44.63311302108111,47.76931817853435,348.9818708345486,298.905554319207,274.64052011614405,193.82938408613663,27.048499920284005,15.400377589659934,15.140319433515902,7.679875569493292,3.9426906399407073,10.309450540526388,10.71799876689753,-2.8797455889575145,17.768933826000765,3.6956774035462727,8.578120010326556,2.229928972284708,8.926622604216222,1.1600327621958986,9.55386363570687,-0.32667382940334466,27.334340259458976,18.532576732652686,18.550061189012727,8.202037760216676,147.2038695877032,11.648122330624071,-0.14085372392843107,62.69716116278711
88,217.75731465739304,73.15884702848317,109.24125804648398,53.96834908516286,122.62156267473556,42.46123352895014,40.99449563151348,54.095048691589334,310.41611473340697,277.9130701848738,266.08527559111593,186.93431847527424,37.198400545367534,6.167925731151522,2.3635671538798833,14.861603421972978,10.149900625083529,-9.232451858508412,-12.77675227963602,7.181727852479686,24.52431253494711,6.755378708946347,8.492246705790027,-0.08587330453652839,8.198899126302695,-0.727723477913527,10.819009738317867,1.2651461026109985,38.55828686330178,11.1032191343176,12.993531025325028,16.50589201524963,124.46556612990791,31.030474814216014,-0.24315915210364314,59.120260699899696
